Front_HalfShaft Trq [Nm]	Rear_HalfShaft_Trq [Nm]
1668.05465	1668.05465
1642.070086	1642.070086
1622.053264	1622.053264
1609.063707	1609.063707
1597.125814	1597.125814
1572.844724	1572.844724
1559.502209	1559.502209
1554.964112	1554.964112
1558.509767	1558.509767
1552.897355	1552.897355
1533.584255	1533.584255
1507.002552	1507.002552
1494.248452	1494.248452
1493.062	1493.062
1482.203477	1482.203477
1459.739806	1459.739806
1441.700661	1441.700661
1441.998334	1441.998334
1459.807952	1459.807952
1490.471631	1490.471631
1515.913993	1515.913993
1516.60044	1516.60044
1489.953655	1489.953655
1443.295121	1443.295121
1405.425271	1405.425271
1400.286318	1400.286318
1416.210272	1416.210272
1435.529854	1435.529854
1456.842288	1456.842288
1483.179911	1483.179911
1510.803866	1510.803866
1520.852235	1520.852235
1524.798583	1524.798583
1514.616727	1514.616727
1499.438196	1499.438196
1499.439013	1499.439013
1525.856047	1525.856047
1559.748149	1559.748149
1582.580908	1582.580908
1591.173502	1591.173502
1595.932138	1595.932138
1599.29299	1599.29299
1604.513918	1604.513918
1629.080198	1629.080198
1659.218032	1659.218032
1700.024924	1700.024924
1748.886949	1748.886949
1788.977346	1788.977346
1806.738497	1806.738497
1833.887003	1833.887003
1885.06559	1885.06559
1948.148649	1948.148649
2010.200324	2010.200324
2054.094377	2054.094377
2067.336147	2067.336147
2060.31497	2060.31497
2051.636724	2051.636724
2049.45	2049.45
2057.302802	2057.302802
2069.231663	2069.231663
2078.751007	2078.751007
2078.866769	2078.866769
2062.50862	2062.50862
2042.429127	2042.429127
2027.769614	2027.769614
2030.244387	2030.244387
2038.484595	2038.484595
2045.260827	2045.260827
2053.940062	2053.940062
2071.845443	2071.845443
2107.064437	2107.064437
2148.081213	2148.081213
2178.467259	2178.467259
2193.293224	2193.293224
2195.632858	2195.632858
2194.755483	2194.755483
2199.877668	2199.877668
2209.254888	2209.254888
2219.543553	2219.543553
2220.831905	2220.831905
2215.385299	2215.385299
2200.746567	2200.746567
2199.570394	2199.570394
2196.042415	2196.042415
2190.797556	2190.797556
2182.277752	2182.277752
2170.772352	2170.772352
2153.768316	2153.768316
2131.250373	2131.250373
2104.540282	2104.540282
2080.478211	2080.478211
2068.29109	2068.29109
2069.309837	2069.309837
2081.774406	2081.774406
2106.099729	2106.099729
2136.180079	2136.180079
2167.368433	2167.368433
2206.014662	2206.014662
2248.791778	2248.791778
2283.212308	2283.212308
2307.507622	2307.507622
2333.178676	2333.178676
2355.13161	2355.13161
2380.860888	2380.860888
2417.017526	2417.017526
2452.726189	2452.726189
2479.818608	2479.818608
2499.315873	2499.315873
2517.670406	2517.670406
2540.527213	2540.527213
2564.456319	2564.456319
2584.595395	2584.595395
2603.148422	2603.148422
2617.929643	2617.929643
2631.494021	2631.494021
2659.801451	2659.801451
2689.343322	2689.343322
2706.522817	2706.522817
2711.459426	2711.459426
2715.636769	2715.636769
2715.688468	2715.688468
2708.952391	2708.952391
2688.362475	2688.362475
2663.144402	2663.144402
2643.04046	2643.04046
2629.411577	2629.411577
2617.319464	2617.319464
2603.114709	2603.114709
2594.501134	2594.501134
2592.251722	2592.251722
2588.343096	2588.343096
2579.160147	2579.160147
2555.88999	2555.88999
2523.784922	2523.784922
2488.111923	2488.111923
2449.716305	2449.716305
2419.256444	2419.256444
2395.240033	2395.240033
2375.809869	2375.809869
2356.670256	2356.670256
2334.765647	2334.765647
2307.100602	2307.100602
2278.321113	2278.321113
2256.362541	2256.362541
2244.00675	2244.00675
2238.694464	2238.694464
2231.451315	2231.451315
2220.395066	2220.395066
2218.790998	2218.790998
2256.425543	2256.425543
2301.847783	2301.847783
2326.230407	2326.230407
2324.118714	2324.118714
2303.490863	2303.490863
2282.318553	2282.318553
2259.391601	2259.391601
2232.665403	2232.665403
2216.330309	2216.330309
2210.760028	2210.760028
2218.920451	2218.920451
2230.275058	2230.275058
2229.497815	2229.497815
2206.091166	2206.091166
2165.514455	2165.514455
2121.470651	2121.470651
2087.307849	2087.307849
2060.521349	2060.521349
2028.546564	2028.546564
2002.11101	2002.11101
1974.253409	1974.253409
1936.088939	1936.088939
1891.355944	1891.355944
1853.445113	1853.445113
1834.640296	1834.640296
1814.606559	1814.606559
1793.166744	1793.166744
1755.564141	1755.564141
1718.884509	1718.884509
1697.566142	1697.566142
1687.668331	1687.668331
1681.208223	1681.208223
1665.752965	1665.752965
1638.937115	1638.937115
1610.405651	1610.405651
1587.053478	1587.053478
1565.508312	1565.508312
1543.387841	1543.387841
1523.098271	1523.098271
1504.84345	1504.84345
1491.047685	1491.047685
1482.553587	1482.553587
1475.975135	1475.975135
1470.181037	1470.181037
1464.650294	1464.650294
1462.389648	1462.389648
1459.718474	1459.718474
1453.457196	1453.457196
1452.118904	1452.118904
1458.126559	1458.126559
1461.538215	1461.538215
1459.562452	1459.562452
1455.605555	1455.605555
1446.706116	1446.706116
1437.948005	1437.948005
1430.039595	1430.039595
1424.593808	1424.593808
1415.898965	1415.898965
1400.374939	1400.374939
1375.685919	1375.685919
1355.751224	1355.751224
1345.883496	1345.883496
1344.253743	1344.253743
1341.658302	1341.658302
1337.828612	1337.828612
1328.038435	1328.038435
1324.738199	1324.738199
1329.176853	1329.176853
1334.261277	1334.261277
1333.866949	1333.866949
1312.802223	1312.802223
1287.175749	1287.175749
1271.833708	1271.833708
1274.668814	1274.668814
1281.391518	1281.391518
1291.062018	1291.062018
1291.894462	1291.894462
1293.383452	1293.383452
1294.851689	1294.851689
1296.612607	1296.612607
1300.541853	1300.541853
1308.341927	1308.341927
1317.672622	1317.672622
1326.14709	1326.14709
1331.567094	1331.567094
1339.562569	1339.562569
1350.872417	1350.872417
1363.033459	1363.033459
1373.005601	1373.005601
1383.531809	1383.531809
1393.935732	1393.935732
1400.660269	1400.660269
1403.018942	1403.018942
1403.972171	1403.972171
1407.585328	1407.585328
1413.319969	1413.319969
1416.131631	1416.131631
1415.879263	1415.879263
1414.291196	1414.291196
1410.797918	1410.797918
1409.460764	1409.460764
1413.040938	1413.040938
1399.599225	1399.599225
1351.765302	1351.765302
1306.699127	1306.699127
1283.357572	1283.357572
1279.648062	1279.648062
1282.292646	1282.292646
1281.736229	1281.736229
1282.990022	1282.990022
1286.325108	1286.325108
1290.067386	1290.067386
1287.353901	1287.353901
1267.838173	1267.838173
1246.920554	1246.920554
1241.063078	1241.063078
1259.546463	1259.546463
1285.496311	1285.496311
1312.833898	1312.833898
1328.96934	1328.96934
1358.010232	1358.010232
1401.63819	1401.63819
1438.354562	1438.354562
1466.607352	1466.607352
1484.054681	1484.054681
1494.601129	1494.601129
1499.87838	1499.87838
1509.790908	1509.790908
1514.025934	1514.025934
1515.166183	1515.166183
1512.260137	1512.260137
1504.385349	1504.385349
1497.630429	1497.630429
1497.019663	1497.019663
1512.16834	1512.16834
1528.747496	1528.747496
1540.910486	1540.910486
1547.804337	1547.804337
1555.614031	1555.614031
1565.660295	1565.660295
1574.490698	1574.490698
1586.12664	1586.12664
1603.306351	1603.306351
1621.880545	1621.880545
1636.39542	1636.39542
1645.79878	1645.79878
1654.071746	1654.071746
1661.474989	1661.474989
1668.901793	1668.901793
1681.561835	1681.561835
1691.660291	1691.660291
1692.386875	1692.386875
1693.106479	1693.106479
1699.370692	1699.370692
1699.78679	1699.78679
1701.720645	1701.720645
1703.624929	1703.624929
1707.897353	1707.897353
1712.812497	1712.812497
1717.165955	1717.165955
1724.488437	1724.488437
1736.720703	1736.720703
1748.744196	1748.744196
1749.393372	1749.393372
1744.764367	1744.764367
1739.562716	1739.562716
1736.013921	1736.013921
1735.818146	1735.818146
1734.314334	1734.314334
1725.872887	1725.872887
1711.485376	1711.485376
1698.796684	1698.796684
1682.071989	1682.071989
1659.976972	1659.976972
1640.385669	1640.385669
1622.64689	1622.64689
1607.912377	1607.912377
1597.35742	1597.35742
1586.467877	1586.467877
1573.751087	1573.751087
1558.795629	1558.795629
1546.20079	1546.20079
1535.698456	1535.698456
1521.139972	1521.139972
1507.204579	1507.204579
1497.838025	1497.838025
1494.598878	1494.598878
1495.224282	1495.224282
1493.250746	1493.250746
1496.991133	1496.991133
1505.103914	1505.103914
1516.500526	1516.500526
1516.249241	1516.249241
1509.691513	1509.691513
1504.209106	1504.209106
1497.316053	1497.316053
1494.050823	1494.050823
1489.584051	1489.584051
1485.789236	1485.789236
1483.441503	1483.441503
1480.469428	1480.469428
1479.445816	1479.445816
1481.118055	1481.118055
1473.440862	1473.440862
1462.393088	1462.393088
1457.538653	1457.538653
1459.75683	1459.75683
1464.256619	1464.256619
1467.268743	1467.268743
1472.998891	1472.998891
1479.377743	1479.377743
1487.539947	1487.539947
1493.933928	1493.933928
1494.215019	1494.215019
1491.354343	1491.354343
1489.837228	1489.837228
1492.117375	1492.117375
1495.625686	1495.625686
1495.777263	1495.777263
1493.717653	1493.717653
1489.975024	1489.975024
1484.198495	1484.198495
1479.618097	1479.618097
1470.480193	1470.480193
1454.870998	1454.870998
1446.22433	1446.22433
1450.348385	1450.348385
1463.976578	1463.976578
1482.495931	1482.495931
1505.921348	1505.921348
1531.065151	1531.065151
1551.76794	1551.76794
1572.179845	1572.179845
1595.927503	1595.927503
1622.859703	1622.859703
1649.688789	1649.688789
1678.441672	1678.441672
1692.326447	1692.326447
1712.525157	1712.525157
1724.501195	1724.501195
1739.750827	1739.750827
1751.620496	1751.620496
1761.915668	1761.915668
1769.848678	1769.848678
1771.016982	1771.016982
1763.953468	1763.953468
1751.289811	1751.289811
1743.069542	1743.069542
1738.723841	1738.723841
1727.326898	1727.326898
1707.987067	1707.987067
1688.069504	1688.069504
1669.227746	1669.227746
1649.964063	1649.964063
1629.178282	1629.178282
1606.664096	1606.664096
1591.067026	1591.067026
1588.425753	1588.425753
1587.95679	1587.95679
1585.873525	1585.873525
1586.708351	1586.708351
1583.127577	1583.127577
1571.879727	1571.879727
1564.469661	1564.469661
1566.062629	1566.062629
1567.701452	1567.701452
1571.639725	1571.639725
1592.03146	1592.03146
1634.321098	1634.321098
1624.914447	1624.914447
1594.408585	1594.408585
1570.014723	1570.014723
1557.174386	1557.174386
1552.948715	1552.948715
1552.340353	1552.340353
1568.094761	1568.094761
1569.232002	1569.232002
1582.823268	1582.823268
1615.17576	1615.17576
1645.544348	1645.544348
1683.512502	1683.512502
1684.632582	1684.632582
1656.346719	1656.346719
1638.287565	1638.287565
1647.11678	1647.11678
1672.918576	1672.918576
1698.137545	1698.137545
1711.968631	1711.968631
1710.345105	1710.345105
1699.235563	1699.235563
1691.150715	1691.150715
1686.51804	1686.51804
1675.220691	1675.220691
1656.215677	1656.215677
1636.34793	1636.34793
1616.392325	1616.392325
1585.989957	1585.989957
1537.491937	1537.491937
1483.302399	1483.302399
1442.460967	1442.460967
1428.621503	1428.621503
1435.853322	1435.853322
1447.396939	1447.396939
1456.124085	1456.124085
1460.287724	1460.287724
1461.146089	1461.146089
1466.141753	1466.141753
1475.050797	1475.050797
1485.968362	1485.968362
1495.572909	1495.572909
1509.280461	1509.280461
1530.191001	1530.191001
1555.263849	1555.263849
1582.468643	1582.468643
1599.212692	1599.212692
1610.181834	1610.181834
1621.017947	1621.017947
1633.028367	1633.028367
1650.753373	1650.753373
1673.24778	1673.24778
1693.67366	1693.67366
1708.269561	1708.269561
1719.627008	1719.627008
1732.995093	1732.995093
1747.986427	1747.986427
1762.977818	1762.977818
1777.7046	1777.7046
1779.42013	1779.42013
1776.412249	1776.412249
1779.22943	1779.22943
1786.120097	1786.120097
1799.007639	1799.007639
1814.688087	1814.688087
1835.77371	1835.77371
1863.162647	1863.162647
1892.181819	1892.181819
1918.29426	1918.29426
1932.677119	1932.677119
1940.124852	1940.124852
1945.276372	1945.276372
1952.100641	1952.100641
1963.235238	1963.235238
1977.390154	1977.390154
1991.946863	1991.946863
2005.536829	2005.536829
2017.989874	2017.989874
2029.720718	2029.720718
2041.198797	2041.198797
2053.745446	2053.745446
2069.933122	2069.933122
2087.828338	2087.828338
2099.383375	2099.383375
2111.873712	2111.873712
2133.38389	2133.38389
2156.505887	2156.505887
2180.260928	2180.260928
2202.443372	2202.443372
2225.526689	2225.526689
2246.604003	2246.604003
2259.182612	2259.182612
2260.025718	2260.025718
2253.720064	2253.720064
2251.392072	2251.392072
2255.045876	2255.045876
2258.729901	2258.729901
2266.1678	2266.1678
2278.531305	2278.531305
2282.546846	2282.546846
2277.484287	2277.484287
2267.060873	2267.060873
2253.460548	2253.460548
2221.415536	2221.415536
2166.315081	2166.315081
2153.167507	2153.167507
2166.175445	2166.175445
2178.19744	2178.19744
2178.510577	2178.510577
2172.668204	2172.668204
2164.437857	2164.437857
2149.058325	2149.058325
2137.460257	2137.460257
2130.395034	2130.395034
2100.880332	2100.880332
2061.936152	2061.936152
2029.220454	2029.220454
2004.639782	2004.639782
2037.547196	2037.547196
2082.355619	2082.355619
2099.855729	2099.855729
2092.00973	2092.00973
2060.89495	2060.89495
2032.216502	2032.216502
2034.244599	2034.244599
2065.375511	2065.375511
2104.590515	2104.590515
2130.744331	2130.744331
2147.983372	2147.983372
2165.683462	2165.683462
2187.157967	2187.157967
2217.046106	2217.046106
2258.92024	2258.92024
2314.158357	2314.158357
2383.76879	2383.76879
2455.364139	2455.364139
2511.989067	2511.989067
2546.741624	2546.741624
2563.267802	2563.267802
2568.075844	2568.075844
2579.124116	2579.124116
2594.022768	2594.022768
2610.632097	2610.632097
2627.594292	2627.594292
2638.518489	2638.518489
2644.552071	2644.552071
2649.482995	2649.482995
2653.081754	2653.081754
2655.57272	2655.57272
2656.721128	2656.721128
2652.871087	2652.871087
2648.482248	2648.482248
2652.884963	2652.884963
2661.497002	2661.497002
2660.410561	2660.410561
2654.294809	2654.294809
2641.396194	2641.396194
2618.856591	2618.856591
2596.407905	2596.407905
2580.863699	2580.863699
2567.981181	2567.981181
2553.035515	2553.035515
2538.184202	2538.184202
2524.358112	2524.358112
2512.575023	2512.575023
2510.464806	2510.464806
2509.744826	2509.744826
2502.626615	2502.626615
2495.364052	2495.364052
2521.144007	2521.144007
2543.402916	2543.402916
2541.967631	2541.967631
2523.481383	2523.481383
2498.913252	2498.913252
2474.409301	2474.409301
2458.884392	2458.884392
2452.152534	2452.152534
2444.695185	2444.695185
2432.819653	2432.819653
2416.612487	2416.612487
2399.387038	2399.387038
2388.041477	2388.041477
2381.914297	2381.914297
2374.48179	2374.48179
2359.823026	2359.823026
2339.440554	2339.440554
2314.012925	2314.012925
2288.085553	2288.085553
2269.22552	2269.22552
2255.864733	2255.864733
2244.837921	2244.837921
2235.283983	2235.283983
2227.828034	2227.828034
2220.486901	2220.486901
2206.366423	2206.366423
2189.157846	2189.157846
2175.326429	2175.326429
2165.804269	2165.804269
2154.051901	2154.051901
2141.895355	2141.895355
2129.991687	2129.991687
2115.460969	2115.460969
2100.753177	2100.753177
2085.063272	2085.063272
2071.36255	2071.36255
2064.953736	2064.953736
2061.68899	2061.68899
2061.344925	2061.344925
2066.557346	2066.557346
2083.336302	2083.336302
2106.345269	2106.345269
2117.475057	2117.475057
2117.038545	2117.038545
2127.216279	2127.216279
2141.298821	2141.298821
2152.979908	2152.979908
2163.137233	2163.137233
2171.707725	2171.707725
2181.655607	2181.655607
2195.628686	2195.628686
2208.007082	2208.007082
2212.931718	2212.931718
2201.728962	2201.728962
2180.405776	2180.405776
2160.261037	2160.261037
2145.722956	2145.722956
2141.957763	2141.957763
2167.37791	2167.37791
2219.322868	2219.322868
2256.35392	2256.35392
2253.272707	2253.272707
2221.910666	2221.910666
2187.287795	2187.287795
2170.225967	2170.225967
2165.116577	2165.116577
2175.312987	2175.312987
2176.141027	2176.141027
2159.373975	2159.373975
2139.356263	2139.356263
2127.555259	2127.555259
2124.117682	2124.117682
2119.727723	2119.727723
2104.549942	2104.549942
2081.029627	2081.029627
2066.526593	2066.526593
2051.308291	2051.308291
2033.726462	2033.726462
2017.413989	2017.413989
2006.459966	2006.459966
1999.058599	1999.058599
1988.125433	1988.125433
1971.80078	1971.80078
1953.713972	1953.713972
1933.740853	1933.740853
1910.925682	1910.925682
1883.322862	1883.322862
1842.927094	1842.927094
1807.785982	1807.785982
1793.193577	1793.193577
1796.324627	1796.324627
1799.175108	1799.175108
1797.452412	1797.452412
1792.337583	1792.337583
1782.772523	1782.772523
1769.419751	1769.419751
1759.681919	1759.681919
1756.643454	1756.643454
1747.964401	1747.964401
1739.339552	1739.339552
1729.807603	1729.807603
1723.174919	1723.174919
1716.246518	1716.246518
1709.161033	1709.161033
1666.198257	1666.198257
1614.259411	1614.259411
1553.618982	1553.618982
1505.890777	1505.890777
1474.334051	1474.334051
1458.876153	1458.876153
1447.414235	1447.414235
1433.229506	1433.229506
1412.491035	1412.491035
1388.272459	1388.272459
1360.774656	1360.774656
1330.019261	1330.019261
1294.985477	1294.985477
1258.525715	1258.525715
1231.246899	1231.246899
1213.226146	1213.226146
1206.327742	1206.327742
1206.374998	1206.374998
1205.142981	1205.142981
1187.002678	1187.002678
1151.153352	1151.153352
1112.730668	1112.730668
1076.395937	1076.395937
1039.700939	1039.700939
1007.482963	1007.482963
987.5419715	987.5419715
978.7908023	978.7908023
995.4087288	995.4087288
1029.761904	1029.761904
1018.48375	1018.48375
949.22456	949.22456
876.5976997	876.5976997
835.6685499	835.6685499
827.4593078	827.4593078
833.2365931	833.2365931
837.3238677	837.3238677
